Area Code,Area,Item Code,Item,Months Code,Months,Unit,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N
"7","Angola","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","1.288922","F","base year is 2015","3.512614","F","base year is 2015","7.150658","X","base year is 2015","15.328915","X","base year is 2015","22.532810","X","base year is 2015","27.591367","X","base year is 2015","32.083559","X","base year is 2015","36.662070","X","base year is 2015","43.500207","X","base year is 2015","51.603292","X","base year is 2015","60.178877","X","base year is 2015","69.509886","X","base year is 2015","78.302103","X","base year is 2015","86.599608","X","base year is 2015","92.157267","X","base year is 2015","100.259439","X","base year is 2015","138.692312","X","base year is 2015","171.979283","X","base year is 2015","198.684475","X","base year is 2015","230.618699","X","base year is 2015","297.445090","X","base year is 2015","386.565201","F","base year is 2015"
"7","Angola","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","1.404490","F","base year is 2015","3.747736","F","base year is 2015","7.809643","X","base year is 2015","16.112584","X","base year is 2015","22.907882","X","base year is 2015","28.120892","X","base year is 2015","32.489641","X","base year is 2015","37.153907","X","base year is 2015","44.269005","X","base year is 2015","52.215858","X","base year is 2015","61.059247","X","base year is 2015","70.055482","X","base year is 2015","78.902374","X","base year is 2015","87.033620","X","base year is 2015","92.660942","X","base year is 2015","101.392640","X","base year is 2015","144.972199","X","base year is 2015","174.063428","X","base year is 2015","201.034343","X","base year is 2015","233.701151","X","base year is 2015","303.610068","X","base year is 2015","396.468577","F","base year is 2015"
"7","Angola","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","1.520057","F","base year is 2015","3.982858","F","base year is 2015","8.325897","X","base year is 2015","16.682679","X","base year is 2015","23.327592","X","base year is 2015","28.486089","X","base year is 2015","32.906481","X","base year is 2015","37.471081","X","base year is 2015","44.921723","X","base year is 2015","52.827122","X","base year is 2015","62.100585","X","base year is 2015","70.712742","X","base year is 2015","79.465368","X","base year is 2015","87.461865","X","base year is 2015","93.138724","X","base year is 2015","102.619290","X","base year is 2015","148.077086","X","base year is 2015","177.279307","X","base year is 2015","203.394692","X","base year is 2015","237.397704","X","base year is 2015","309.773353","","base year is 2015","406.371954","F","base year is 2015"
"7","Angola","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","1.635625","F","base year is 2015","4.217980","F","base year is 2015","8.674443","X","base year is 2015","16.992066","X","base year is 2015","23.812813","X","base year is 2015","28.844212","X","base year is 2015","33.165197","X","base year is 2015","37.874932","X","base year is 2015","45.542845","X","base year is 2015","53.553289","X","base year is 2015","62.934708","X","base year is 2015","71.345893","X","base year is 2015","80.105199","X","base year is 2015","87.845815","X","base year is 2015","93.593622","X","base year is 2015","103.815911","X","base year is 2015","149.304095","X","base year is 2015","180.516380","X","base year is 2015","206.180920","X","base year is 2015","241.957747","X","base year is 2015","316.309570","","base year is 2015",,,
"7","Angola","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","1.751193","F","base year is 2015","4.453102","F","base year is 2015","9.259940","X","base year is 2015","17.369172","X","base year is 2015","24.151111","X","base year is 2015","29.365533","X","base year is 2015","33.727470","X","base year is 2015","38.579925","X","base year is 2015","46.361137","X","base year is 2015","54.202939","X","base year is 2015","63.653812","X","base year is 2015","72.096162","X","base year is 2015","80.851830","X","base year is 2015","88.346493","X","base year is 2015","94.002031","X","base year is 2015","105.285028","X","base year is 2015","150.985866","X","base year is 2015","182.131179","X","base year is 2015","208.802141","X","base year is 2015","246.572580","X","base year is 2015","322.598227","","base year is 2015",,,
"7","Angola","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","1.866761","X","base year is 2015","4.688224","X","base year is 2015","10.103882","X","base year is 2015","18.508263","X","base year is 2015","24.591549","X","base year is 2015","30.078353","X","base year is 2015","34.417649","X","base year is 2015","39.410044","X","base year is 2015","47.331665","X","base year is 2015","55.699957","X","base year is 2015","64.777856","X","base year is 2015","73.852937","X","base year is 2015","81.814811","X","base year is 2015","88.993128","X","base year is 2015","94.559951","X","base year is 2015","106.829104","X","base year is 2015","154.136774","X","base year is 2015","183.757815","X","base year is 2015","211.993524","X","base year is 2015","252.263872","X","base year is 2015","330.372845","","base year is 2015",,,
"7","Angola","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","","0.914575","X","base year is 2015","3.119464","X","base year is 2015","6.902399","X","base year is 2015","14.104978","X","base year is 2015","23.996049","X","base year is 2015","31.093209","X","base year is 2015","36.453897","X","base year is 2015","40.897946","X","base year is 2015","45.731718","X","base year is 2015","51.806352","X","base year is 2015","58.968653","X","base year is 2015","67.889114","X","base year is 2015","75.682797","X","base year is 2015","82.418195","X","base year is 2015","88.881521","X","base year is 2015","95.311044","X","base year is 2015","109.807272","X","base year is 2015","153.362324","X","base year is 2015","188.194988","X","base year is 2015","222.477763","X","base year is 2015","262.411127","X","base year is 2015","326.501876","","base year is 2015"
"7","Angola","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","","1.008319","X","base year is 2015","3.374012","X","base year is 2015","7.331295","X","base year is 2015","15.187618","X","base year is 2015","24.699193","X","base year is 2015","31.727625","X","base year is 2015","36.713891","X","base year is 2015","41.249408","X","base year is 2015","46.125694","X","base year is 2015","52.341586","X","base year is 2015","59.491830","X","base year is 2015","68.453453","X","base year is 2015","76.204919","X","base year is 2015","83.095893","X","base year is 2015","89.314389","X","base year is 2015","95.917818","X","base year is 2015","113.428959","X","base year is 2015","156.889202","X","base year is 2015","190.565202","X","base year is 2015","224.800572","X","base year is 2015","266.914534","X","base year is 2015","333.257087","","base year is 2015"
"7","Angola","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","","1.131636","X","base year is 2015","3.538664","X","base year is 2015","7.743244","X","base year is 2015","16.042201","X","base year is 2015","25.233704","X","base year is 2015","32.349075","X","base year is 2015","37.004287","X","base year is 2015","41.578380","X","base year is 2015","46.459631","X","base year is 2015","52.829422","X","base year is 2015","60.118409","X","base year is 2015","68.989111","X","base year is 2015","76.664025","X","base year is 2015","83.645043","X","base year is 2015","89.765438","X","base year is 2015","96.420304","X","base year is 2015","117.117012","X","base year is 2015","159.885153","X","base year is 2015","193.314650","X","base year is 2015","227.265595","X","base year is 2015","271.863541","X","base year is 2015","339.208107","","base year is 2015"
"7","Angola","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","1.230541","X","base year is 2015","4.037970","X","base year is 2015","8.063802","X","base year is 2015","17.216798","X","base year is 2015","25.833391","X","base year is 2015","32.810911","X","base year is 2015","37.317129","X","base year is 2015","41.904263","X","base year is 2015","46.885950","X","base year is 2015","53.404852","X","base year is 2015","60.735815","X","base year is 2015","69.623616","X","base year is 2015","77.196842","X","base year is 2015","84.145937","X","base year is 2015","90.222387","X","base year is 2015","97.102925","X","base year is 2015","120.748180","X","base year is 2015","162.767333","X","base year is 2015","195.675383","X","base year is 2015","229.635809","X","base year is 2015","277.438284","X","base year is 2015","346.284995","","base year is 2015"
"7","Angola","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","1.582230","X","base year is 2015","4.428037","X","base year is 2015","8.626576","X","base year is 2015","18.117787","X","base year is 2015","26.993560","X","base year is 2015","33.233088","X","base year is 2015","37.619728","X","base year is 2015","42.274692","X","base year is 2015","47.365363","X","base year is 2015","53.911335","X","base year is 2015","61.378281","X","base year is 2015","70.305031","X","base year is 2015","77.697569","X","base year is 2015","84.881559","X","base year is 2015","90.783318","X","base year is 2015","98.107896","X","base year is 2015","124.739620","X","base year is 2015","165.374568","X","base year is 2015","198.168848","X","base year is 2015","232.148236","X","base year is 2015","282.804448","X","base year is 2015","353.329715","","base year is 2015"
"7","Angola","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","1.688556","X","base year is 2015","4.616229","X","base year is 2015","9.061095","X","base year is 2015","19.091302","X","base year is 2015","27.523461","X","base year is 2015","33.567531","X","base year is 2015","37.908330","X","base year is 2015","42.609537","X","base year is 2015","47.837971","X","base year is 2015","54.511250","X","base year is 2015","62.003458","X","base year is 2015","71.042517","X","base year is 2015","78.226773","X","base year is 2015","85.412195","X","base year is 2015","91.298812","X","base year is 2015","99.169752","X","base year is 2015","128.636252","X","base year is 2015","167.886995","X","base year is 2015","200.662313","X","base year is 2015","234.651182","X","base year is 2015","287.725013","X","base year is 2015","360.567441","","base year is 2015"
"7","Angola","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","1.818912","X","base year is 2015","4.798518","X","base year is 2015","9.722361","X","base year is 2015","19.849000","X","base year is 2015","27.922224","X","base year is 2015","33.947725","X","base year is 2015","38.252356","X","base year is 2015","43.013868","X","base year is 2015","48.392635","X","base year is 2015","55.154580","X","base year is 2015","62.711888","X","base year is 2015","71.571836","X","base year is 2015","78.740485","X","base year is 2015","85.859567","X","base year is 2015","91.854661","X","base year is 2015","100.297974","X","base year is 2015","134.125667","X","base year is 2015","170.721771","X","base year is 2015","203.174740","X","base year is 2015","238.206503","X","base year is 2015","292.833563","X","base year is 2015","366.662890","F","base year is 2015"
"7","Angola","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","","2.148863","X","base year is 2015","4.965506","X","base year is 2015","10.440725","X","base year is 2015","20.850356","X","base year is 2015","28.368944","X","base year is 2015","34.338388","X","base year is 2015","38.558702","X","base year is 2015","43.350282","X","base year is 2015","48.892063","X","base year is 2015","55.632275","X","base year is 2015","63.414752","X","base year is 2015","72.091541","X","base year is 2015","79.210496","X","base year is 2015","86.319244","X","base year is 2015","92.406415","X","base year is 2015","101.302944","X","base year is 2015","138.553227","X","base year is 2015","173.442776","X","base year is 2015","205.639763","X","base year is 2015","241.638572","X","base year is 2015","298.194324","X","base year is 2015","373.220074","F","base year is 2015"
"7","Angola","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","","2.263827","X","base year is 2015","5.134830","X","base year is 2015","10.983892","X","base year is 2015","21.424131","X","base year is 2015","28.808892","X","base year is 2015","34.714148","X","base year is 2015","38.881113","X","base year is 2015","43.674552","X","base year is 2015","49.314723","X","base year is 2015","56.081153","X","base year is 2015","64.904071","X","base year is 2015","72.636244","X","base year is 2015","79.643640","X","base year is 2015","86.754849","X","base year is 2015","92.992576","X","base year is 2015","102.402724","X","base year is 2015","141.520735","X","base year is 2015","177.149791","X","base year is 2015","211.186063","X","base year is 2015","245.137008","X","base year is 2015","303.534158","","base year is 2015","379.777257","F","base year is 2015"
